,SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistName,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year,mbID,ArtistFamiliarity,Hotness,end_of_fade_in,key,keyConfidence,Loudness,mode,mode_confidence,start_of_fade_out,ArtistLower,SongLower
2441,2442,SOAFUDP12A6D4F7211,29321,Ultra-Lounge_ Vol. 17: Bongoland,AR7UOUK1187B99078C,Terry Snyder,340.11383,10,0.394,112.097,4,0.11,Deep Night/Softly As In A Morning Sunrise (Medley),0,256cf8f4-51d3-4de2-86f0-668616e9eab3,0.457207166467,0.320919611235,0.0,10,0.394,-12.752,0,0.306,333.201,terry snyder,deep night/softly as in a morning sunrise (medley)
2442,2443,SOSLSTE12AB0180800,645036,Original Album Classics,ARWI6LR1187FB46E9F,Richard Galliano,309.65506,0,0.047,111.663,4,0.543,L'insidieuse (Live),0,8581affe-38e6-4659-b81b-6058ff40cf45,0.275854369716,0.423356106094,0.0,0,0.047,-13.481,1,0.341,301.0,richard galliano,l'insidieuse (live)
2446,2447,SOOCMUD12AC4686532,735109,Gyldne Øyeblikk,ARSS1OZ1187FB54440,Mons Leidvin Takle,120.92036,7,0.867,147.576,1,0.0,Dansende Foran Speilet,0,9759cd1e-7270-4c2c-9dbe-3c513d5b3781,0.221726078186,0.282402199352,0.746,7,0.867,-25.146,1,0.794,110.475,mons leidvin takle,dansende foran speilet
2447,2448,SOONDHS12A58A7CADA,555131,One Sided Story,ARFK98R1187B9B0552,Pursuit Of Happiness,196.49261,7,0.524,127.298,4,0.0,Forbidden Fruit,0,b7bda9f5-041c-410b-8177-47880e1fbb41,0.508676201038,0.377888131403,0.0,7,0.524,-10.324,1,0.656,185.191,pursuit of happiness,forbidden fruit
6729,6730,SOFFLXW12A58A7E3B4,28422,Ultra-Lounge / The Crime Scene - Volume Seven,ARS81O81187B993AEC,Lou Busch,147.30404,0,0.405,138.079,4,0.569,The Wild Ones (1996 Digital Remaster),0,9b142d73-38a5-4fef-bf01-1128f13b1267,0.388952378054,0.269951169666,0.392,0,0.405,-11.776,1,0.401,143.952,lou busch,the wild ones (1996 digital remaster)
6731,6732,SOVEPIA12AF729BDEC,347747,Step On It,ARFNJ4O1187B9A204B,Broadcast,179.30404,2,0.802,138.986,4,0.99,Downstream,0,aaae25bf-c794-45d7-bab7-cdc7c655bfa6,0.691850736596,0.467885511383,0.461,2,0.802,-28.138,1,0.693,159.057,broadcast,downstream
6732,6733,SOQCHOP12A8C13DA4D,307272,Entrega Total... Los Exitos,ARXTM8U1187B99F200,Pablo Montero,187.14077,7,0.0,96.107,4,1.0,Cuando Calienta El Sol,0,8a2e86ca-2153-4ba1-b2c2-2a525c2bd665,0.546310423699,0.309919339654,5.097,7,0.0,-7.006,1,0.23,179.635,pablo montero,cuando calienta el sol
6735,6736,SOEYPFL12AB0184FA0,580676,The Last Street Preacha,ARHUQUF1187FB382E6,T-Bone,223.89506,2,0.0,98.01,4,1.0,Nuttin' 2 Somethin',0,69e69087-a1e1-401a-a207-4b3223a6a436,0.675003400858,0.497304911374,0.206,2,0.0,-6.82,1,0.0,219.487,t-bone,nuttin' 2 somethin'
6736,6737,SONTHOF12A6D4FB9B3,175508,Process And Passion,ARPK1CM1187B9B6B9C,Roger Reynolds,158.1971,1,0.117,43.685,4,0.0,Binaural Presentation - Process And Passion_ Pt. 4,0,b086eeea-0a4b-4c5f-8bc0-72681fcc1444,0.31569241025,0.263509097299,0.0,1,0.117,-21.601,1,0.465,158.197,roger reynolds,binaural presentation - process and passion_ pt. 4
6737,6738,SOGODAQ12A58A7AAA7,45984,The ATCO Sessions,ARPN0NC1187B991591,Guitar Slim,142.81098,10,0.426,104.98,4,0.646,Hello_ How Ya Been? Goodbye  (LP Version),0,017151db-3920-4b4d-ab17-c8c5b6616648,0.440042444858,0.319119601789,0.254,10,0.426,-13.25,0,0.351,135.39,guitar slim,hello_ how ya been? goodbye  (lp version)
6738,6739,SOPHTXA12AB0180047,627059,Drizzly House Sessions Vol.2,ARDNMNC11F4C842FDE,Sin Plomo,496.63955,6,0.96,126.007,4,0.989,It's You (Thinking of you),0,b4fb15cb-207e-46ba-9fec-6804ca9b710b,0.461173480018,0.294037482967,0.452,6,0.96,-9.532,1,0.679,492.135,sin plomo,it's you (thinking of you)
6739,6740,SOOXHYJ12A8AE46EDA,234664,Siempre Boleros - Pasado Y Presente,ARH1UTX1187FB50CAA,Bobby Capo,167.13098,8,0.464,114.962,1,0.0,Piel Canela (Alternate Mix),0,c5747367-efa4-47e9-82f7-91dedbe7d771,0.31927300945,0.0,0.0,8,0.464,-13.352,1,0.497,161.176,bobby capo,piel canela (alternate mix)
6740,6741,SOQYXUX12A8151CA28,274665,Collection of Wo De Zui Ai,ARNNC731187FB55D14,Kary Ng,209.47546,5,0.646,99.605,4,0.787,Fen Shou Yao Hen,0,5fc5872b-9e4f-4bc5-9bcb-fc6152f4dfda,0.372221926549,0.352563985297,0.711,5,0.646,-8.882,1,0.616,194.067,kary ng,fen shou yao hen
6741,6742,SOLOIMR12A58A76C69,613395,Sem Poupar Coração,ARV6QHT1187FB5537A,Nana Caymmi,173.87057,7,0.243,103.341,3,0.15,Visão,0,c5597943-f7bc-48de-b00e-4b34c9f8558c,0.523633031781,0.348350022224,0.328,7,0.243,-14.095,1,0.448,165.477,nana caymmi,visão
2449,2450,SOILUPR12AB0186FC1,678270,Songs For A Wedding - 18 Songs For That Special Day,AR502DZ1187B98F8E1,Brian Dullaghan,212.94975,10,0.438,99.109,4,0.491,And I Love You So,0,bc73bbad-ebd9-45c0-8581-260304b9c008,0.291433259678,0.150857762445,0.415,10,0.438,-15.046,1,0.498,204.637,brian dullaghan,and i love you so
5709,5710,SODCRFM12AB0187CB9,702121,Witchcraft Destroys Minds & Reap Souls,ARGREXL1187FB3FC9B,Coven,244.50567,2,0.367,87.136,4,1.0,Coven In Charing Cross,0,e252742b-617b-430a-b1e0-bfb2e7d32028,0.570418510511,0.372378537979,0.205,2,0.367,-13.311,0,0.213,233.314,coven,coven in charing cross
2453,2454,SOJFCDO12AB01852EE,420785,High Kicks,ARQZTGO11E8F5C0768,The Stolen Minks,56.42404,2,0.137,123.695,4,0.782,I Hate You,0,,0.501125000865,0.298269162698,0.061,2,0.137,-2.704,1,0.418,52.512,the stolen minks,i hate you
2455,2456,SOPMNJT12A8C13AC24,104062,The Definitive Collection,ARABFU01187FB46712,STEVE CAMP,296.14975,5,0.523,139.07,4,0.021,Song For Mom (LP Version),0,a4a45cee-c801-43b0-a26d-bc1e81b4fe03,0.527078763904,0.314428180796,0.385,5,0.523,-9.371,1,0.52,284.996,steve camp,song for mom (lp version)
2456,2457,SOPLBWU12AB01894DE,647842,The Camp Is Back,ARF88UQ1187FB5A3E9,Jay Tee & Baby Bash,203.67628,6,0.123,98.983,4,1.0,All Over Me,0,7fae4f1d-3d50-4590-87ec-d28f1781faef,0.662945434383,0.328157419903,0.0,6,0.123,-5.234,1,0.513,203.676,jay tee & baby bash,all over me
2458,2459,SOFNOQK12AB01840FC,464781,Kutt Free,ARNNKDK1187B98BBD5,Jinx,407.37914,6,0.007,89.345,5,1.0,Kutt Free (DJ Volume Remix),0,e1337d48-46b8-400e-839b-4f8ee35dbc5f,0.556566972788,0.43182488836,0.701,6,0.007,-7.884,1,0.436,401.421,jinx,kutt free (dj volume remix)
2459,2460,SOQOTLQ12AB01868D0,726003,Il meglio di Gloriana,ARGCY1Y1187B9A4FA5,Gloriana,153.33832,2,0.573,143.601,1,0.0,Clementina Santafè,0,45ee3bf0-7ef7-4a87-81e3-a5867473b93d,0.736991970323,0.477225190443,0.837,2,0.573,-15.599,1,0.594,145.398,gloriana,clementina santafè
2460,2461,SOBCOSW12A8C13D398,300163,Rumbas Sin Fronte Ras,AR7SMBG1187B9B9066,Los Manolos,218.38322,7,0.403,118.595,4,0.664,Rumba De Barcelona,0,2b671f8e-5660-400d-99b2-fe4de44d647a,0.47013482989,0.320517790932,0.199,7,0.403,-4.37,0,0.479,211.011,los manolos,rumba de barcelona
2461,2462,SOBAYLL12A8C138AF9,293755,Puccini: Highlights From La Boheme,ARDR4AC1187FB371A1,Montserrat Caballé;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti,511.16363,8,0.662,86.666,3,0.558,Sono andati? Fingevo di dormire,0,a96e61bc-1da0-45d0-816d-ebd00b70ff9d,0.522197175241,0.391370587218,2.757,8,0.662,-26.358,1,0.385,472.044,montserrat caballé;placido domingo;vicente sardinero;judith blegen;sherrill milnes;georg solti,sono andati? fingevo di dormire
2462,2463,SOPEGZN12AB0181B3D,339485,Get Your Head Stuck On Your Neck,AREDL271187FB40F44,Soul Mekanik,45.66159,5,0.194,190.698,4,0.876,Get Your Head Stuck On Your Neck,0,d57f57af-de1b-4d64-bf51-6a4044bd339e,0.490009427812,0.399537135983,0.131,5,0.194,-21.593,1,0.5,45.662,soul mekanik,get your head stuck on your neck
9235,9236,SOFKMMF12AB018CE39,815644,Piano Concertos; Grieg & Schumann,AR323JD1187FB483D0,Solomon,834.24608,0,0.221,199.792,7,0.667,Concerto In A Minor_ Op 54: First Movement - Allegro Affettuoso - Andante Espressivo - Tempo I - Cadenza - Allegro Molto,0,efb91519-38e7-47ee-8713-3eb026d09764,0.629732488809,0.341265841356,0.0,0,0.221,-22.875,1,0.402,834.246,solomon,concerto in a minor_ op 54: first movement - allegro affettuoso - andante espressivo - tempo i - cadenza - allegro molto
2428,2429,SOSLAVG12A8C13397F,281563,Daktilika Apotipomata,AROGWRA122988FEE45,Christos Dantis,243.82649,5,0.126,133.339,4,0.82,Den Pai Alo,0,,0.480752276169,0.417593317281,2.798,5,0.126,-10.957,0,0.293,229.32,christos dantis,den pai alo
2429,2430,SODUJBS12A8C132150,282933,Shakespeare in Love - Music from the Miramax Motion Picture,ARI2JSK1187FB496EF,Nick Ingman;Gavyn Wright,111.62077,4,0.835,104.394,3,0.452,Wessex Loses a Bride,0,32111fcd-2338-472a-892b-4b329549e3ba,0.40743039975,0.318536029936,2.235,4,0.835,-18.703,0,0.687,100.763,nick ingman;gavyn wright,wessex loses a bride
2433,2434,SOMVWWT12A58A7AE05,251703,Leave Home,ARQ9BO41187FB5CF1F,John Davis,183.17016,5,0.923,74.072,1,0.888,Knocked Out Of The Park,0,fbdaf414-feeb-4a64-bebb-1ec477ac3663,0.54543523867,0.387635477706,0.317,5,0.923,-22.289,1,0.721,175.044,john davis,knocked out of the park
2434,2435,SOTTDKS12AB018D69B,671475,A Christian Christmas Celebration (Gift of Love),ARMBR4Y1187B9990EB,David Martin,241.47546,0,0.996,98.718,4,0.822,It Wont Be Christmas,0,d518ccb5-d04e-4fe4-bf04-3c306137f68f,0.637533386298,0.310614281474,0.194,0,0.996,-14.835,1,0.865,223.927,david martin,it wont be christmas
2435,2436,SOOUWXD12AB0181D16,540711,The Flowing Waters,ARZAXOR11F4C83EB65,David Mingyue Liang,757.99465,2,0.221,163.67,4,0.493,Youlan_ Lonely Orchid (solo guqin),0,,0.185774966783,0.0,0.444,2,0.221,-16.077,0,0.229,744.96,david mingyue liang,youlan_ lonely orchid (solo guqin)
5710,5711,SONSEVZ12A6D4FAB2E,175378,Love For All Seasons,AROPZYT11F4C83EFFA,J.C. Lodge,319.39873,8,0.373,84.998,4,0.382,You Are The One,0,,0.449060608837,0.176766901444,0.375,8,0.373,-12.471,1,0.333,310.033,j.c. lodge,you are the one
6721,6722,SOMHOLR12A6D4FBE6A,55763,This Is Why I'm Hot (The Original),ARGK9MB1187FB37402,MIMS,258.92526,10,0.117,159.989,4,0.871,This Is Why I'm Hot (The Original) (Single Version) (Edited),0,f57ceb78-1e1d-427e-8fad-30d63acf9d4a,0.796320378166,0.524994964438,0.566,10,0.117,-4.376,0,0.176,252.836,mims,this is why i'm hot (the original) (single version) (edited)
6723,6724,SOYMPCI12A8C13FE66,565836,Virtue,ARPZIIA1187FB4CB9F,Eldar,379.19302,2,0.573,75.115,5,0.842,Estate,0,4cce452e-24a6-4366-9808-44ecc65919ff,0.518912811917,0.40018556401,0.0,2,0.573,-22.737,1,0.537,360.832,eldar,estate
6725,6726,SODSYTS12A58A7AA07,580131,Near You,ARTE3P61187B9A709D,Roger Williams,175.98649,0,0.643,103.465,3,0.873,Indiscreet,0,878fb667-b443-4ddf-b7dc-130824b736aa,0.49988107488,0.417982275009,0.988,0,0.643,-15.89,1,0.623,168.594,roger williams,indiscreet
9238,9239,SOURKHT12A58A7F3E6,141505,Start The Car,ARXFWVC1187B98ED6B,Jude Cole,327.26159,10,0.6,159.673,4,0.233,Tell The Truth (Album Version),0,793f666d-8ec6-434e-a0d6-3948d39ae132,0.529961216216,0.313211944773,5.509,10,0.6,-8.858,1,0.64,304.663,jude cole,tell the truth (album version)
9241,9242,SOHWRNV12A58A78E24,509775,Todos Cantamos Con Maria Elena,ARFILWJ1187B9ADDBF,María Elena Walsh,156.83873,7,0.027,104.272,4,0.105,La Calle Del Gato Que Pesca,0,0059d0f1-8d04-4363-a2b2-d79f8b9a29b8,0.341513854919,0.257062920296,0.0,7,0.027,-14.627,1,0.391,153.461,maría elena walsh,la calle del gato que pesca
9243,9244,SOSJRCR12A58A7BEC0,514720,Primera Toma,ARGYPFI1187FB3D997,La 5A Estacion,131.3171,7,0.829,100.266,4,1.0,Contigo Si,0,2ff78f11-719c-4d6e-a195-b4d10b84de1b,0.464779440393,0.333851527972,0.0,7,0.829,-8.278,1,0.637,124.894,la 5a estacion,contigo si
9244,9245,SOTZIPQ12AB01803AA,624432,My Plastic Heart,AR91DZT1187FB4C599,Frost,336.24771,0,0.954,126.946,3,0.207,My Plastic Heart (Plastic Operator Remix),0,f2796d87-1f6b-4c3f-a8d1-5b6b2e6d04db,0.622079646901,0.468032527968,2.107,0,0.954,-12.624,1,0.726,314.427,frost,my plastic heart (plastic operator remix)
9247,9248,SOQPFGN12A8C13C1B3,301400,Our Lady... Kitty Kallen,ARBJC9U1187B9A70AC,Kitty Kallen,161.38404,8,0.455,121.56,1,0.0,Mother_ Mother_ Mother_ Pin A Rose On Me,0,0822ea07-20f8-4740-a97a-a827cb6ce883,0.458954416272,0.322125889014,1.209,8,0.455,-14.281,1,0.673,155.783,kitty kallen,mother_ mother_ mother_ pin a rose on me
2464,2465,SOTCKKY12AB018A141,769648,Sonneries tyroliennes,ARGSAFR1269FB35070,Blingtones,29.54404,6,0.208,95.225,3,0.393,Sonnerie lalaleulé hi houuu,0,,0.0214929054152,0.0,0.0,6,0.208,-11.494,1,0.428,29.544,blingtones,sonnerie lalaleulé hi houuu
2465,2466,SOOJPRH12A8C141995,173863,Trial and Error,ARBGXIG122988F409D,Steel Rain,173.19138,3,0.043,98.11,4,0.65,Loaded Like A Gun,0,,0.0189175672261,0.0,5.05,3,0.043,-8.372,0,0.291,167.3,steel rain,loaded like a gun
2467,2468,SOLEYHO12AB0188A85,555533,Mucho Pucho,ARAGB2O1187FB3A161,Pucho & His Latin Soul Brothers,338.23302,8,0.262,231.867,4,0.655,Got My Mojo Workin,0,e5377924-6c39-425b-8314-0a0462415704,0.442593179952,0.253785312971,0.0,8,0.262,-15.672,1,0.388,323.111,pucho & his latin soul brothers,got my mojo workin
2469,2470,SOBKWDJ12A8C13B2F3,102907,Wild Rose,AR36F9J1187FB406F1,Bombay Rockers,230.71302,4,0.282,81.319,3,0.125,Wild Rose (Back 2 Basics Mix),0,99186cd1-81d3-44b0-8215-8cff400f97a9,0.531757816309,0.335933116022,0.421,4,0.282,-6.358,0,0.269,219.417,bombay rockers,wild rose (back 2 basics mix)
2470,2471,SOMVEML12A8C13473F,627736,The Simple Life: Campfire Songs,ARM9Q581187B98E984,Kinky,101.14567,7,0.0,144.954,4,0.0,My Bonnie Lies Over the Ocean,0,21042d7e-4622-45f0-b1a0-a6dfa458a2e3,0.739684334599,0.553596233435,0.0,7,0.0,-4.179,1,0.168,94.668,kinky,my bonnie lies over the ocean
2472,2473,SOMMMJG12AB0188A1C,712458,Divergent,ARX0IEI1187FB4FF4B,Circular,59.89832,1,0.705,75.127,1,0.909,Mother,0,9c08ed02-3e49-4471-bcb4-3a2b1230483d,0.501246444346,0.35482563881,0.0,1,0.705,-27.806,1,0.694,59.898,circular,mother
2473,2474,SORNGOF12A8C144013,372927,Live In Switzerland,ARR8AIK1187B9A0BCE,Eddie Boyd,203.36281,2,0.397,84.224,1,0.141,I'm Sitting Here Waiting,0,8766468c-9a0f-41e2-8466-601d94d5098e,0.45312517863,0.349409350734,0.0,2,0.397,-14.688,1,0.456,200.092,eddie boyd,i'm sitting here waiting
2480,2481,SOXIPMV12A8C135AB0,195122,Don't Sleep,ARIFTCD11F4C84086D,Tha Chamba,281.75628,8,0.531,172.287,4,0.479,Korrupted - Remix,0,,0.26212937455,0.175955738194,0.239,8,0.531,-6.816,0,0.502,268.864,tha chamba,korrupted - remix
2481,2482,SOUDYEW12AB0183E5C,492520,Foogy,ARYWU5F1187B9A77BE,Olov Johansson_ Catriona Mckay,469.68118,7,0.436,74.046,4,0.394,Rain / Ekoln,0,5fc292a9-1d39-440c-9041-27e35dde477f,0.446394479075,0.0,3.663,7,0.436,-14.217,1,0.944,458.797,olov johansson_ catriona mckay,rain / ekoln
2482,2483,SOBBPHG12AB01869CE,648915,Da Nastier da Better,ARPOPBQ11F4C83D36D,DJ Spinn featuring Traxman,195.49995,4,0.1,159.959,4,0.0,Lil Mama Getdown,0,987dbb5a-1593-4b83-8e42-fb6f3861154e,0.515310233231,0.260796778253,0.0,4,0.1,-7.461,0,0.445,190.63,dj spinn featuring traxman,lil mama getdown
2484,2485,SOMEUQK12AB017A8FF,385924,Fuego Caliente,ARO7FES1187B9A59BE,M.I.K.E.,514.7424,11,0.007,140.033,4,0.753,Fuego Caliente,0,c9dd9303-6a47-4677-85ff-552693d3d857,0.61434553212,0.406591476688,0.229,11,0.007,-8.135,0,0.059,499.084,m.i.k.e.,fuego caliente
2486,2487,SOYBUNM12A6D4F64B1,77293,Aviation,AR0WXWU1187B9AB33F,The Red Telephone,273.55383,2,0.23,117.329,4,0.293,Have You Seen Her,0,452e7ff9-1fa1-4122-8074-81fd4396fe7c,0.45659958905,0.186396318539,0.496,2,0.23,-6.464,1,0.509,262.194,the red telephone,have you seen her
2487,2488,SOKMUOE12AAF3B3F2B,481769,Eternity's Sunrise,ARBXBQR1187FB56FA5,Bill Douglas,331.07546,10,0.486,105.535,4,0.765,Karuna,0,f75b906a-a107-4f57-b846-fb98f6ce5e21,0.489537502465,0.343389814615,0.131,10,0.486,-15.624,0,0.611,312.628,bill douglas,karuna
2489,2490,SOVFFIH12A81C217E6,179290,Don't Look Back,ARHUQUF1187FB382E6,T-Bone,229.09342,0,0.643,208.416,4,0.0,Don't Tell Me,0,69e69087-a1e1-401a-a207-4b3223a6a436,0.675003400858,0.45663139849,0.264,0,0.643,-8.226,1,0.458,221.199,t-bone,don't tell me
2492,2493,SOXVUMX12AB0187374,509321,Adios Sui Generis Vol.I,ARPNDSH1187B9B942F,Sui Generis,234.52689,7,0.407,124.604,4,0.362,Cancion Para Mi Muerte,0,b3a6ebdf-4ee6-4ec0-912c-be03ade6c833,0.576404204778,0.450546674273,0.334,7,0.407,-13.992,1,0.525,230.888,sui generis,cancion para mi muerte
7845,7846,SOGPBPK12A8C134ECD,141840,La Leyenda Viva!!! La Verdadera Historia,ARA373P1187B9A74C7,Barbarito Diez,170.23955,2,0.618,119.693,4,0.573,La Sitiera,0,03928095-62f3-455b-af68-443c08279564,0.409796620599,0.26634308162,0.0,2,0.618,-8.714,0,0.69,165.169,barbarito diez,la sitiera
7846,7847,SODLIMH12A8C141988,173863,Trial and Error,ARBGXIG122988F409D,Steel Rain,235.20608,3,0.413,138.311,4,0.71,Sanity Fades,0,,0.0189175672261,0.0,0.938,3,0.413,-8.045,0,0.414,226.992,steel rain,sanity fades
7848,7849,SOGHPNQ12AB017E3E2,331468,Len Barry - The Hits,ARBV2AK1187FB5BA33,Len Barry,293.95546,1,0.646,112.281,4,0.998,Dirty Old Man,0,113d4d03-0feb-466e-849c-283eeba18cf5,0.514111691506,0.346202160141,4.452,1,0.646,-11.708,1,0.497,284.619,len barry,dirty old man
7849,7850,SOLDPSA12AB018DA62,670707,Rots à gogo : Burping Ringtones_ Sonneries rots,ARGSAFR1269FB35070,Blingtones,14.86322,0,0.0,73.531,4,0.964,Gross Throw-up Burp (Sonnerie_ Ringtone),0,,0.0214929054152,0.0,0.0,0,0.0,-6.53,1,0.0,14.863,blingtones,gross throw-up burp (sonnerie_ ringtone)
7851,7852,SOAOJKH12A6D4FBDC4,175145,Lonnie Johnson Vol. 1 (1925-1926),ARDNQ0R1187B9BA1EF,Lonnie Johnson,164.12689,0,0.678,96.859,1,0.607,You Don't See Into The Blues Like Me,0,dbfd61ef-fce1-4803-9f18-7bfdd3996508,0.558904391994,0.404827116559,0.461,0,0.678,-17.876,1,0.496,157.077,lonnie johnson,you don't see into the blues like me
7852,7853,SOZBUGT12AAF3B51FF,616355,18 Exitos,AR1Q25M1187B9B0D73,Orquesta Romantica de La Habana,200.75057,10,0.454,137.835,1,0.0,Serenata,0,a8ebde98-7e91-46c7-992c-90039ba42017,0.745625187742,0.513065654505,0.738,10,0.454,-15.137,1,0.456,195.379,orquesta romantica de la habana,serenata
7853,7854,SOVFWRR12A58A7C25E,502757,Killswitch Engage [Special Edition],ARDQ9AP1187B9BA3F6,Killswitch Engage,189.20444,5,0.024,149.998,3,0.697,Never Again (Album Version),0,8295ee00-0096-461d-95c7-c2263d2a4c6d,0.88786712863,0.596350337639,0.369,5,0.024,-3.11,1,0.449,186.578,killswitch engage,never again (album version)
7854,7855,SOQSCFU12A8C13DAC3,220069,The Night Before Christmas 2,AR2F4501187FB3EC2E,Sounds Of Blackness,235.65016,1,0.486,152.017,4,0.86,"Silent Night (Featuring Geoffrey Jones_ Terrence T-Bone"" Frierson_ Billy Steele)""",0,4f9d560b-f378-4bdb-9676-8b7aa7744821,0.53810474847,0.370566683676,0.217,1,0.486,-6.171,0,0.353,227.898,sounds of blackness,"silent night (featuring geoffrey jones_ terrence t-bone"" frierson_ billy steele)"""
2494,2495,SOERPNN12A58A7D057,447727,Instrumental Acordeón (28 Hits in Accordion),ARITKAJ122BCFCA169,S. Solis y Orquesta,182.20363,0,0.671,63.007,1,0.537,La Vida En Rosa,0,f47d5962-864b-4246-8414-ef4aa0ca07a2,0.0547088091866,0.0,2.426,0,0.671,-11.415,1,0.748,172.095,s. solis y orquesta,la vida en rosa
2495,2496,SOAPGDK12A6D4FAF5E,60332,Without Zero,AR95QS71187FB3F49A,Joi,333.24363,7,0.248,95.973,4,0.731,The Blessing,0,743b4816-7687-46bf-b4e8-8618c0062e02,0.67901186881,0.360871465375,0.16,7,0.248,-4.141,1,0.324,324.865,joi,the blessing
2496,2497,SOJXMRA12A58A7A875,653224,Greatest Hits,AR8WHEJ1187B98CDCA,Dee Clark,141.19138,8,0.65,91.704,4,0.792,Little Bitty Pretty One,0,82d63cd7-993c-41c4-a0dd-68f54f41f708,0.533650139488,0.343508877692,0.0,8,0.65,-9.56,1,0.556,133.625,dee clark,little bitty pretty one
39,40,SOVZXBP12A8C1366A1,100101,Gus Cannon Vol. 1 (1927 - 1928),AR7G0NH1187FB42E47,Gus Cannon,197.0673,9,0.0,116.539,4,1.0,Big Railroad Blues,0,be495112-dba6-43fa-9b6d-01cf8decf85d,0.3720519997,0.245472717519,0.293,9,0.0,-20.832,1,0.132,189.684,gus cannon,big railroad blues
2499,2500,SONDOLZ12AB0187777,688815,Matters Of The Heart,ARGOLWM1187B98CEDE,Commissioned,342.83057,8,0.484,157.869,4,1.0,You Can Always Come Home,0,3f051668-3294-4a80-a8d2-0451a413c7b3,0.50400634026,0.411218525262,0.168,8,0.484,-8.132,1,0.477,321.492,commissioned,you can always come home
2501,2502,SOJRNQF12A8C134D57,148848,Love Me Now (featuring Wyclef) (International Only),ARVUN5F1187FB4CCC7,Beenie Man Featuring Wyclef And Redman,228.04853,1,0.61,79.823,5,0.701,Love Me Now (Rockwilder Remix) (Feat. Wyclef And Redman),0,0d85b9f2-802d-48bb-aa85-6a9668869053,0.729212274097,0.481339308574,0.363,1,0.61,-4.541,1,0.415,217.17,beenie man featuring wyclef and redman,love me now (rockwilder remix) (feat. wyclef and redman)
2503,2504,SOTCPOF12AB01885FE,762451,60's Girl Groups,ARNUFGE1187B9B7881,THE CHIFFONS,166.922,3,0.0,120.712,3,0.825,Doctor Of Hearts (Album Version),0,1e6b7643-8dac-4b0e-a8d1-4abf6211b882,0.599536501545,0.398349517122,0.327,3,0.0,-7.0,0,0.02,157.872,the chiffons,doctor of hearts (album version)
2504,2505,SONGTGF12AB017EC2C,329922,DJ Slugo Juke Chronicles Vol. 10,ARCZ42S1187B98C0D7,DJ Slugo,199.20934,1,0.0,150.056,4,0.0,Whip It,0,5791156a-75e9-454d-9a23-fbc2896f9151,0.5593586309,0.399639490172,0.0,1,0.0,-9.699,1,0.0,199.209,dj slugo,whip it
2505,2506,SOHJIJX12AB01821ED,460246,Drama_ Spiel und Blut (Das Archiv Teil 1),ARFY8NV1187B9B1961,Der Moderne Man,183.30077,4,0.578,147.679,1,0.0,Heute,0,d2b7b5c6-74d3-44bb-8339-289dadb223e3,0.419034024131,0.293984390154,0.165,4,0.578,-8.579,1,0.563,175.903,der moderne man,heute
2508,2509,SOEDDXY12AC907580A,739802,Italo Dance Collection_ Vol. 1,ARZY28S1187FB40BAB,Taboo,301.71383,9,0.038,131.968,4,0.0,Sous la Tour Eiffel,0,ede90e47-1014-4be3-b60c-1bf8ee24e718,0.508036616245,0.339627561044,0.212,9,0.038,-6.366,0,0.217,297.993,taboo,sous la tour eiffel
2510,2511,SOYJBVO12AB0189DB3,715143,Before & After,AR6C6VO1187FB4E267,Tora Tora,229.8771,9,0.661,140.984,4,1.0,Wasted Love,0,acb5a55d-2e39-4098-962e-acbc68adc663,0.557857850046,0.36982344722,0.351,9,0.661,-8.952,0,0.653,226.4,tora tora,wasted love
9217,9218,SOCYZXX12AB0183835,335510,Concert Hall Live,ARFERPC1187FB557F6,Hacken Lee,481.54077,6,0.429,132.174,3,0.538,Hun Qian De Nu Ren,0,be28eefe-4995-400b-94d0-4f4edbf8d092,0.487693971591,0.341976803831,0.0,6,0.429,-12.838,0,0.555,475.481,hacken lee,hun qian de nu ren
9218,9219,SOCKTEZ12A8C14553D,707901,The Chocolate King,AREWYHV1241B9C696D,Dictafone,254.17098,0,0.53,129.983,4,0.742,Shrinking,0,,0.516489517017,0.132946011187,7.947,0,0.53,-6.632,0,0.398,241.708,dictafone,shrinking
9219,9220,SOFXRWD12AB018B56B,665021,Juke Trax Online Vol. 3,AREPOUG11F4C83D36C,DJ Rashad,186.69669,9,0.144,106.446,5,1.0,Flame It Up,0,b75039d8-ccaf-4092-a310-903b8f594f55,0.40280019899,0.36684720757,0.217,9,0.144,-6.36,1,0.273,186.697,dj rashad,flame it up
2476,2477,SOYBTTM12AB01899E8,721801,Direkt Aus Dem Knast (Du Spast),AR6BIWA1187B9ABAE8,Jack Orsen & Taktlo$$,200.51546,10,0.216,167.902,4,0.918,Sex Objekt,0,76b143c3-87b9-4a1e-9e31-94ad58c2589d,0.49199116369,0.234625314276,0.0,10,0.216,-6.609,1,0.292,200.515,jack orsen & taktlo$$,sex objekt
